reaction,gpr,GO_HKP,DLKcat,MTLKP,TurNup,UniKP,database,fill_method,database_clean,reaction_type,is_complex,base_reaction,is_reverse,Ensemble_Geometric_Mean,Ensemble_Arithmetic_Mean,Ensemble_Median,Ensemble_Weighted
HPPPNtex_num4,b0241,33.2825,,,,,,112645.641475366,,Transport,False,HPPPNtex,False,,,,
HPPPNtex_reverse_num1,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,HPPPNtex,True,,,,
HPPPNtex_reverse_num2,b0929,94.8168,,,,,,112645.641475366,,Transport,False,HPPPNtex,True,,,,
HPPPNtex_reverse_num3,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,HPPPNtex,True,,,,
HPPPNtex_reverse_num4,b0241,33.2825,,,,,,112645.641475366,,Transport,False,HPPPNtex,True,,,,
HPYRI,b0508,158.49685536662776,,,,,,,,Metabolic (Core),False,HPYRI,False,,,,
HPYRI_reverse,b0508,158.49685536662776,,,,,,,,Metabolic (Reverse),False,HPYRI,True,,,,
HPYRP,b1813,118.43411865124476,0.8385,1.4488173,2.662317514419556,1.6322509915927117,,112645.641475366,,Metabolic (Core),False,HPYRP,False,1.5157963958929803,1.6454714515030668,1.540534145796356,1.5157963958929803
HPYRRx_num1,b1033,153.48944171492553,361.8587,3.6283321,24.881845474243164,8.135649937618254,81.27531818181818,,81.27531818181818,Metabolic (Core),False,HPYRRx,False,22.705455714567865,99.62613187796536,16.50874770593071,22.705455714567865
HPYRRx_num2,b3553,124.73964281862038,,50.765903,21.0952205657959,7.228125235384933,81.27531818181818,,81.27531818181818,Metabolic (Core),False,HPYRRx,False,19.78156367221855,26.363082933726947,21.0952205657959,9.379840721274347
HPYRRy_num1,b1033,153.48944171492553,0.9443,3.6283321,32.192649841308594,0.9306493286838624,9731.2355,,9731.2355,Metabolic (Core),False,HPYRRy,False,3.1830242969700113,9.423982817498114,2.28631605,3.1830242969700113
HPYRRy_num2,b3553,124.73964281862038,,50.765903,23.366134643554688,2.6625568020389947,9731.2355,,9731.2355,Metabolic (Core),False,HPYRRy,False,14.671886456055795,25.598198148531228,23.366134643554688,7.4966022345642225
HSDy_num1,b3940,128.2406734749161,4.0195,25.551483,13.560916900634766,4.108762017433821,,7.0125,,Metabolic (Core),False,HSDy,False,8.697552254142758,11.810165479517146,8.834839459034294,8.697552254142758
HSDy_num2,b0002,136.2454183611817,,14.202385,9.834490776062012,2.8789928418702604,,7.0125,,Metabolic (Core),False,HSDy,False,7.381046045231782,8.971956205977424,9.834490776062012,4.478044819000522
HSDy_reverse_num1,b3940,128.2406734749161,3.693,56.686153,15.275766372680664,0.804671281974783,,7.0125,,Metabolic (Reverse),False,HSDy,True,7.122286679362305,19.11489766366386,9.484383186340333,7.122286679362305
HSDy_reverse_num2,b0002,136.2454183611817,,31.71935,12.903910636901855,6.97192302574174,,7.0125,,Metabolic (Reverse),False,HSDy,True,14.18402222693313,17.19839455421453,12.903910636901855,7.308858472538292
HSK,b0003,121.23861216232469,15.9745,1.6554254,3.173168182373047,7.228125235384933,12.205333333333334,,12.205333333333334,Metabolic (Core),False,HSK,False,4.962653028868891,7.007804704439495,5.20064670887899,4.962653028868891
HSST,b4013,158.9366175174943,4.0405,1.0769033,9.756704330444336,8.06523027060146,28.523333333333333,,28.523333333333333,Metabolic (Core),False,HSST,False,4.301628824783435,5.734834475261449,6.0528651353007294,4.301628824783435
HSTPT,b2021,136.2454183611817,10.8248,2.8124285,65.67862701416016,10.397610637812583,,268.1982023812143,,Metabolic (Core),False,HSTPT,False,12.007835971154696,22.428366537993185,10.611205318906292,12.007835971154696
HXAND,b2867 and b2866 and b2868,136.2454183611817,16.841,2.2229195,33.51993179321289,3.2366721193974084,15143.333333333334,,15143.333333333334,Metabolic (Core),True,HXAND,False,7.983132933886265,13.955130853152575,10.038836059698705,7.983132933886265
HXAtex_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,HXAtex,False,,,,
HXAtex_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,HXAtex,False,,,,
HXAtex_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,HXAtex,False,,,,
HXAtex_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,HXAtex,False,,,,
HXAtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,HXAtex,True,,,,
HXAtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,HXAtex,True,,,,
HXAtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,HXAtex,True,,,,
HXAtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,HXAtex,True,,,,
HXCT,b2222 and b2221,121.20698236312832,18.5121,2.6441765,1.7817119359970093,29.39165891366132,154.95333333333335,,154.95333333333335,Metabolic (Core),True,HXCT,False,7.1154427596352505,13.082411837414583,10.57813825,7.1154427596352505
HXPRT_num1,b0238,92.71685493840006,122.3676,2.8448584,35.36759948730469,5.32062846472089,,5.3749,,Metabolic (Core),False,HXPRT,False,15.998302474675178,41.4751715880064,20.34411397601279,15.998302474675178
HXPRT_num2,b0125,94.17970893894358,3.7526,1.2107283,5.860630512237549,7.008712984588747,,5.3749,,Metabolic (Core),False,HXPRT,False,3.6960717753465584,4.458167949206574,4.806615256118775,3.6960717753465584
HYD1pp_num1,b2996 and b2994 and b2997 and b2995,120.50274604186052,,,,,,112645.641475366,,Metabolic (Core),True,HYD1pp,False,,,,
HYD1pp_num2,b0974 and b0973 and b0972,121.20698236312832,,,,,,112645.641475366,,Metabolic (Core),True,HYD1pp,False,,,,
HYD1pp_num3,b2721 and b2724 and b2722 and b2723 and b2720 and b2719,115.69288473855748,,,,,,112645.641475366,,Metabolic (Core),True,HYD1pp,False,,,,
HYD2pp_num1,b0974 and b0973 and b0972,121.20698236312832,45.7136,1.9006628,32.0045051574707,10.343030383997991,,112645.641475366,,Metabolic (Core),True,HYD2pp,False,13.022739520535836,22.490449585367173,21.173767770734347,13.022739520535836
HYD2pp_num2,b2996 and b2994 and b2997 and b2995,120.50274604186052,,1.3062776,55.09756088256836,10.16403937479348,,112645.641475366,,Metabolic (Core),True,HYD2pp,False,9.01041368354138,22.18929261912061,10.16403937479348,5.2006610280736245
HYD3pp_num1,b0974 and b0973 and b0972,121.20698236312832,4.3804,1.9462248,32.0045051574707,20.83005914936328,,267.67075,,Metabolic (Core),True,HYD3pp,False,8.682646066783603,14.790297276708495,12.60522957468164,8.682646066783603
HYD3pp_num2,b2996 and b2994 and b2997 and b2995,120.50274604186052,,1.2738229,56.76241683959961,6.334036791279153,,267.67075,,Metabolic (Core),True,HYD3pp,False,7.70815023768968,21.45675884362625,6.334036791279153,4.6260745593031976
HYXNtex_num1,b0929,94.8168,,,,,,112645.641475366,,Transport,False,HYXNtex,False,,,,
HYXNtex_num2,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,HYXNtex,False,,,,
HYXNtex_num3,b0241,33.2825,,,,,,112645.641475366,,Transport,False,HYXNtex,False,,,,
HYXNtex_num4,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,HYXNtex,False,,,,
HYXNtex_reverse_num1,b0929,94.8168,,,,,,112645.641475366,,Transport,False,HYXNtex,True,,,,
HYXNtex_reverse_num2,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,HYXNtex,True,,,,
HYXNtex_reverse_num3,b0241,33.2825,,,,,,112645.641475366,,Transport,False,HYXNtex,True,,,,
HYXNtex_reverse_num4,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,HYXNtex,True,,,,
HYXNtpp_num1,b4064,23.0,,,,,,112645.641475366,,Transport,False,HYXNtpp,False,,,,
HYXNtpp_num2,b4464,23.0,,,,,,112645.641475366,,Transport,False,HYXNtpp,False,,,,
HYXNtpp_reverse_num1,b4064,23.0,,,,,,112645.641475366,,Transport,False,HYXNtpp,True,,,,
HYXNtpp_reverse_num2,b4464,23.0,,,,,,112645.641475366,,Transport,False,HYXNtpp,True,,,,
Htex_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,Htex,False,,,,
Htex_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,Htex,False,,,,
Htex_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,Htex,False,,,,
Htex_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,Htex,False,,,,
Htex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,Htex,True,,,,
Htex_reverse_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,Htex,True,,,,
Htex_reverse_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,Htex,True,,,,
Htex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,Htex,True,,,,
I2FE2SR,b2529 and b2530,122.42412220751704,44.7111,,6.764119625091553,2.6761024502934845,,112645.641475366,,Metabolic (Core),True,I2FE2SR,False,9.319153315462747,18.050440691795014,6.764119625091553,5.333746151288459
I2FE2SS,b2530 and b2529,122.42412220751704,13.7488,,3.3006374835968018,1.3773040973186208,,112645.641475366,,Metabolic (Core),True,I2FE2SS,False,3.968540533702431,6.142247193638474,3.3006374835968018,2.8117267672110895
I2FE2SS2,b2530 and b2529,122.42412220751704,12.6999,,3.3006374835968018,1.3773040973186208,,112645.641475366,,Metabolic (Core),True,I2FE2SS2,False,3.8649391084249967,5.792613860305141,3.3006374835968018,2.7564936226514845
I2FE2ST,b2529 and b2528,149.80799644754114,2.4137,,14.868906021118164,1.3773040973186208,,112645.641475366,,Metabolic (Core),True,I2FE2ST,False,3.669982968495913,6.219970039478928,2.4137,2.6515391056554054
I4FE4SR,b2529,136.70881435012527,10.9058,,6.27124547958374,3.9123352524916633,,112645.641475366,,Metabolic (Core),False,I4FE4SR,False,6.443905026563855,7.029793577358467,6.27124547958374,4.044472140461221
I4FE4ST,b2529 and b2528,149.80799644754114,5.6239,,14.868906021118164,1.0590721531572571,,112645.641475366,,Metabolic (Core),True,I4FE4ST,False,4.457390862382969,7.18395939142514,5.6239,3.067683418078913
ICDHyr,b1136,149.80799644754114,2.375,27.884113,89.73011016845703,2.253079356506439,,130.31428571428572,,Metabolic (Core),False,ICDHyr,False,10.756817101137951,30.560575631240866,15.1295565,10.756817101137951
ICDHyr_reverse,b1136,149.80799644754114,2.8676,19.559704,78.96312713623047,9.38360738254706,,130.31428571428572,,Metabolic (Reverse),False,ICDHyr,True,14.278045261639909,27.69350962969438,14.47165569127353,14.278045261639909
ICHORS_copy1,b0593,121.23861216232469,,,,,1.632,,1.632,Metabolic (Core),False,ICHORS_copy1,False,,,,
ICHORS_copy2,b2265,121.20698236312832,,,,,1.632,,1.632,Metabolic (Core),False,ICHORS_copy2,False,,,,
ICHORS_copy2_reverse,b2265,121.20698236312832,,,,,1.632,,1.632,Metabolic (Reverse),False,ICHORS_copy2,True,,,,
ICHORT,b0595,152.5584987702834,0.8497,14.011223,11.154722213745115,2.364234968391738,10.0,,10.0,Metabolic (Core),False,ICHORT,False,4.2094248919998245,7.094970045534214,6.759478591068427,4.2094248919998245
ICL,b4015,104.44656349145797,,,,,17647.002898245613,,17647.002898245613,Metabolic (Core),False,ICL,False,,,,
ICYSDS,b2530,121.20698236312832,5365.4251,1.8196537,3.7294321060180655,3.9123352524916633,,112645.641475366,,Metabolic (Core),False,ICYSDS,False,19.427544499830987,1343.7216302646277,3.820883679254864,19.427544499830987
IDOND,b4267,197.70251011777788,9.667,11.7749405,25.69565200805664,7.020495826429408,27.86025,,27.86025,Metabolic (Core),False,IDOND,False,11.970697790915825,13.539522083621513,10.72097025,11.970697790915825
IDOND2,b4267,197.70251011777788,0.3007,11.7749405,23.500343322753903,180.06711306374774,27.86025,,27.86025,Metabolic (Core),False,IDOND2,False,11.063694866414584,53.91077422162541,17.637641911376953,11.063694866414584
IDOND_reverse,b4267,197.70251011777788,12.9585,11.232793,43.42146682739258,16.180645020053685,27.86025,,27.86025,Metabolic (Reverse),False,IDOND,True,17.88280752982569,20.948351211861567,14.569572510026843,17.88280752982569
IDONt2rpp,b4265,23.0,0.6039,2.9870431,34.219730377197266,0.1594220641833325,,,,Metabolic (Core),False,IDONt2rpp,False,1.7711603548395312,9.492523885345149,1.79547155,1.7711603548395312
IDONt2rpp_reverse,b4265,23.0,0.8986,2.9870431,34.219730377197266,2.48640249435364,,,,Metabolic (Reverse),False,IDONt2rpp,True,3.887442513705934,10.147943992887727,2.73672279717682,3.887442513705934
IDONtex_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,IDONtex,False,,,,
IDONtex_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,IDONtex,False,,,,
IDONtex_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,IDONtex,False,,,,
IDONtex_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,IDONtex,False,,,,
IDONtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,IDONtex,True,,,,
IDONtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,IDONtex,True,,,,
IDONtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,IDONtex,True,,,,
IDONtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,IDONtex,True,,,,
IG3PS,b2023 and b2025,129.92752530694554,30.6662,1.5670727,10.01492691040039,9.804766225838929,,,,Metabolic (Core),True,IG3PS,False,8.288167778971951,13.01324145905983,9.90984656811966,8.288167778971951
IGPDH,b2022,151.18324760891227,,,,,,1000.0,,Metabolic (Core),False,IGPDH,False,,,,
IGPS,b1262,115.69288473855744,17.6344,1.0600744,3.356269598007202,4.035910046698799,6.7,,6.7,Metabolic (Core),False,IGPS,False,3.989090028287798,6.5216635111765004,3.6960898223530005,3.989090028287798
ILETA,b3770,120.7983675600902,12.191,29.583029,23.2384033203125,7.228125235384933,48.0,,48.0,Metabolic (Core),False,ILETA,False,15.688393758047319,18.06013938892436,17.71470166015625,15.688393758047319
ILETA_reverse,b3770,120.7983675600902,2.749,44.211716,23.2384033203125,6.060764487736015,48.0,,48.0,Metabolic (Reverse),False,ILETA,True,11.438299164624638,19.06497095201213,14.649583904024258,11.438299164624638
ILEabcpp,b3457 and b3455 and b3456 and b3460 and b3454,97.76404181117316,39.2025,4.673473,18.14558982849121,6.193807521275215,,112645.641475366,,Metabolic (Core),True,ILEabcpp,False,11.979000252201317,17.053842587441608,12.169698674883213,11.979000252201317
ILEt2rpp,b0401,33.2825,2.1778,2.0351336,62.11932373046875,10.361759288246404,,112645.641475366,,Metabolic (Core),False,ILEt2rpp,False,7.308323854459395,19.17350415467879,6.269779644123202,7.308323854459395
ILEt3pp,b4141,23.0,4.5629,9.784585,20.84850311279297,1.642745451666022,,112645.641475366,,Metabolic (Core),False,ILEt3pp,False,6.253269245325967,9.209683391114748,7.1737424999999995,6.253269245325967
ILEtex_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,ILEtex,False,,,,
ILEtex_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,ILEtex,False,,,,
ILEtex_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,ILEtex,False,,,,
ILEtex_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,ILEtex,False,,,,
ILEtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,ILEtex,True,,,,
ILEtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,ILEtex,True,,,,
ILEtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,ILEtex,True,,,,
ILEtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,ILEtex,True,,,,
IMPC,b4006,115.69288473855748,,,,,4.8525,,4.8525,Metabolic (Core),False,IMPC,False,,,,
IMPC_reverse,b4006,115.69288473855748,,,,,4.8525,,4.8525,Metabolic (Reverse),False,IMPC,True,,,,
IMPD,b2508,115.09424085382416,,,,,13.0,,13.0,Metabolic (Core),False,IMPD,False,,,,
IMPtex_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,IMPtex,False,,,,
IMPtex_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,IMPtex,False,,,,
IMPtex_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,IMPtex,False,,,,
IMPtex_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,IMPtex,False,,,,
IMPtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,IMPtex,True,,,,
IMPtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,IMPtex,True,,,,
IMPtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,IMPtex,True,,,,
IMPtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,IMPtex,True,,,,
INDOLEt2pp,b3265 and b3266 and b3035,149.80799644754114,32.2628,5.1418796,42.18484115600586,6.193807521275215,,112645.641475366,,Metabolic (Core),True,INDOLEt2pp,False,14.428943093055148,21.44583206932027,19.22830376063761,14.428943093055148
INDOLEt2rpp,b3161,33.2825,1.4289,2.3901389,29.400514602661133,6.4845189473384135,,112645.641475366,,Metabolic (Core),False,INDOLEt2rpp,False,5.051430917137426,9.926018112499888,4.437328923669207,5.051430917137426
INDOLEtex_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,INDOLEtex,False,,,,
INDOLEtex_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,INDOLEtex,False,,,,
INDOLEtex_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,INDOLEtex,False,,,,
INDOLEtex_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,INDOLEtex,False,,,,
INDOLEtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,INDOLEtex,True,,,,
INDOLEtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,INDOLEtex,True,,,,
INDOLEtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,INDOLEtex,True,,,,
INDOLEtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,INDOLEtex,True,,,,
INOSTO,b3488,149.80799644754114,13.2609,,13.199729919433594,2.4262004258337067,,25.7221111,,Metabolic (Core),False,INOSTO,False,7.516602313048684,9.628943448422433,13.199729919433594,4.539585288975176
INOSTt4pp,b3679,23.0,7.6488,,39.71175003051758,4.954529607976452,,112645.641475366,,Metabolic (Core),False,INOSTt4pp,False,11.459656143463766,17.438359879498012,7.6488,6.228431462481936
INSH,b0030,121.23861216232469,3.704,16.087255,14.433443069458008,3.125381307066244,0.086,,0.086,Metabolic (Core),False,INSH,False,7.200397450193839,9.337519844131062,9.068721534729004,7.200397450193839
INSK,b0477,138.0434703703704,0.8607,1.0161158,8.874865531921387,3.318657465044924,,,,Metabolic (Core),False,INSK,False,2.252837177615976,3.5175846992415774,2.167386632522462,2.252837177615976
INSTtex_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,INSTtex,False,,,,
INSTtex_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,INSTtex,False,,,,
INSTtex_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,INSTtex,False,,,,
INSTtex_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,INSTtex,False,,,,
INSTtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,INSTtex,True,,,,
INSTtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,INSTtex,True,,,,
INSTtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,INSTtex,True,,,,
INSTtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,INSTtex,True,,,,
INSt2pp_num1,b2406,23.0,26.1344,2.4525971,16.7822265625,3.1506218067863307,,112645.641475366,,Metabolic (Core),False,INSt2pp,False,7.6299404727728595,12.129961367321583,9.966424184643165,7.6299404727728595
INSt2pp_num2,b2964,23.0,,4.7538996,18.34995651245117,1.7950600977119433,,112645.641475366,,Metabolic (Core),False,INSt2pp,False,5.389990660032808,8.299638736721038,4.7538996,3.537455696966387
INSt2pp_num3,b2393,33.2825,,3.606696,13.50819969177246,1.7950600977119433,,112645.641475366,,Metabolic (Core),False,INSt2pp,False,4.438763448862584,6.303318596494801,3.606696,3.0580635118124335
INSt3pp,b3662,23.0,2.1874,6.2805986,16.749155044555664,5.170723771929384,,112645.641475366,,Metabolic (Core),False,INSt3pp,False,5.8731131992844565,7.596969354121263,5.725661185964692,5.8731131992844565
INStex,b0411,179.45385264683853,,,,,,112645.641475366,,Transport,False,INStex,False,,,,
INStex_reverse,b0411,179.45385264683853,,,,,,112645.641475366,,Transport,False,INStex,True,,,,
IPDDI,b2889,152.5584987702834,,,,,,2151.6445714285715,,Metabolic (Core),False,IPDDI,False,,,,
